0,1,2,3
-2.972612893589293,-0.5734348145515361,0.38491644822501486,-1.614241707431402
0.026230857982375056,0.8827796639839401,0.8543479070169246,-1.011138994910095
-1.953914345652415,1.6999693884967775,-0.9062521834213436,-1.2919147196798073
0.014599785975055802,-0.5782588145310931,0.3302196495829127,1.689649349109151
3.027821827127141,0.7051664090702949,-0.1743775308761589,0.6467277404005953
0.023663972922502385,-2.2220663222627963,-0.2710475891296758,-0.11530493887197496
1.0103259523388612,-0.35336178242060484,1.5845416273092034,0.3466618626510081
3.0286281155845756,2.315601874567797,0.16673534380755758,1.184158918697719
-0.9626813209623094,0.3807201726728539,-1.3874147353459452,0.38728372892755525
0.04505952506999813,0.17834776067346214,-1.8352179884715816,-0.6431796436829674
-1.97401319704309,1.8924075120923185,0.8678627095889165,-0.004441678371027299
-1.9699600728587876,1.52589376574848,-0.474968985621789,1.2827406663809866
0.023384420455410577,-1.5455506435602675,-0.5425023979785754,0.7327843624440789
3.0188719247233626,0.7816605670991701,1.3646512659403363,-0.348071613023237
-0.9671858879496958,-0.6099141660535788,-1.5673169413150636,0.8847968336516714
3.0202888845740654,0.6889782161209554,1.2685046432965976,-0.5842608892083476
-1.9854831212671942,-1.2987478140526476,0.9961034957046081,-0.11491356960259211
-0.9786976488912092,-0.38399024128522014,-0.16029130659905136,1.2069084957560237
3.0272238871258312,-0.5054736627974177,-1.2421544026569795,1.6069476837898022
0.03709245320418324,2.4061316957154486,-0.36018478421786826,0.36566029692425733
-2.9772139849742634,-0.7253352124663335,-0.1679483693967583,0.6617513421192526
3.0209517418445473,-1.6445363935603763,-0.32818822161833383,0.8715250110605897
-2.9912335488543205,-1.318040995015892,1.3956788049972015,0.44724881062493993
-2.9675238780923947,2.3675533888514804,0.44813289935845263,-0.22079388823337823
2.0272920529800205,-0.9106956977258847,0.411372611921751,-1.9245376690034888
-0.9910061517238915,-1.0103097493384434,1.7185314352476184,-0.19166499243116947
3.0245463100607353,-0.6115282023628673,0.9034252570964317,-2.2532074676160385
1.0165861126170912,-1.660508306739471,0.5156306499918923,0.2572414288436783
0.022758729043448812,-0.041338961080083475,-0.34932570323683065,1.4458312682198537
-1.980955288577702,0.9568190038157953,1.329370289649453,-0.20252365825650975
-2.9608693410718154,-0.746302891520393,-1.9271522661969895,0.057276464881077904
-0.981542563452331,-0.8139446581150638,0.14817560340434416,1.0156062514040667
1.032858063583562,0.7080423044847676,-1.1874446654574142,1.2295534118880518
3.024516048540875,1.4748122549226736,0.9902986844121691,-0.2535816185940708
-0.977469169882764,1.0767235212600674,1.1022225558167469,-0.4439125277123396
-2.976263322195417,-0.289300182867482,0.9599767798070591,-1.8806398992465105
-2.990748905404478,-2.277309324101055,0.7227308650914784,1.289067121075052
1.0319286314588916,-1.558423044159613,-1.1039624122950533,-0.1626410973230087
2.001571949872615,-0.514967018804921,2.562612349099926,0.1413235602030352
-1.9753083332393295,-1.1517675322334155,-0.17978071813300453,-0.010695549950595823
0.036709074988609744,0.25534726026028354,-1.3133870152332903,0.31364451491987566
3.007545037305598,-1.9682256758914627,1.2313109638919817,0.8371963032971387
3.024233176091112,-1.03555708453774,-0.8135470783094264,1.2729468249626317
-1.9701307839048086,-0.10286661527484729,-0.21395935769573932,-0.4291396758261285
-0.9780135378255544,0.41569711221471517,0.735240440366285,-0.07443375044043966
3.0313475616029404,-1.321747222662565,-0.5768799688646506,-0.8689321066117138
3.0493955858058968,1.9167535846650168,-1.6927093960749218,-0.35239577798103927
1.0275443921367824,-0.5136228694350108,0.3909680580074562,-1.5641401557053005
-0.9576155823910343,0.8753125704277108,-1.1485396794318763,-0.7059385398263557
3.020438314368978,1.869137451282945,0.7026970808845203,1.5985081961529013
-1.9801717542723196,0.17440431527379904,0.890495374938586,-0.09804562283520035
0.015336974303182078,-1.381024700666106,-0.08784007108072442,1.7694025406910707
0.02607574679859248,2.8418861892264964,0.8359357570905507,0.9382922104187364
3.0240995591968485,-1.0705836425758661,-0.7893321879986286,1.2441788974090777
-1.9790519024404447,-0.9144986811181277,0.00879224098414437,0.6412802658525459
0.014258516009740704,-2.1822076824027112,0.3505193454072437,0.8982335417632259
1.0123538027283492,-1.2606253136737926,1.4983423015993056,-0.777474075508624
1.014898632128378,-1.5872402622750534,1.0201929684912505,-0.4510094450362664
2.0298292116465637,0.33977023051265154,0.5866884563691164,-1.8910212739884504
